Mycobacterium haemophilum	29311	Bacteria	Species
Mycobacterium heckeshornense	110505	Bacteria	Species
Mycobacterium heidelbergense	53376	Bacteria	Species
Mycobacterium interjectum	33895	Bacteria	Species
Mycobacterium intermedium	28445	Bacteria	Species
Mycobacterium intracellulare	1767	Bacteria	Species
Mycobacterium intracellulare subsp. chimaera	222805	Bacteria	Species
Mycobacterium kansasii	1768	Bacteria	Species
Mycobacterium kubicae	120959	Bacteria	Species
Mycobacterium kyorinense	487514	Bacteria	Species
Mycobacterium lacus	169765	Bacteria	Species
Mycobacterium lentiflavum	141349	Bacteria	Species
Mycobacterium leprae	1769	Bacteria	Species
Mycobacterium lepromatosis	480418	Bacteria	Species
Mycobacterium malmoense	1780	Bacteria	Species
Mycobacterium mantenii	560555	Bacteria	Species
Mycobacterium marinum	1781	Bacteria	Species
Mycobacterium marseillense	701042	Bacteria	Species
Mycobacterium mungi	1844474	Bacteria	Species
Mycobacterium nebraskense	244292	Bacteria	Species
Mycobacterium noviomagense	459858	Bacteria	Species
Mycobacterium palustre	153971	Bacteria	Species
Mycobacterium paraffinicum	53378	Bacteria	Species
Mycobacterium paragordonae	1389713	Bacteria	Species
Mycobacterium parascrofulaceum	240125	Bacteria	Species
Mycobacterium paraseoulense	590652	Bacteria	Species
Mycobacterium parmense	185642	Bacteria	Species
Mycobacterium riyadhense	486698	Bacteria	Species
Mycobacterium saskatchewanense	220927	Bacteria	Species
Mycobacterium scrofulaceum	1783	Bacteria	Species
Mycobacterium seoulense	386911	Bacteria	Species
Mycobacterium sherrisii	243061	Bacteria	Species
Mycobacterium shimoidei	29313	Bacteria	Species
Mycobacterium shinjukuense	398694	Bacteria	Species
Mycobacterium simiae	1784	Bacteria	Species
Mycobacterium szulgai	1787	Bacteria	Species
Mycobacterium timonense	701043	Bacteria	Species
Mycobacterium triplex	47839	Bacteria	Species
Mycobacterium tuberculosis	1773	Bacteria	Species
Mycobacterium tuberculosis variant africanum	33894	Bacteria	Species
Mycobacterium tuberculosis variant bovis	1765	Bacteria	Species
Mycobacterium tuberculosis variant caprae	115862	Bacteria	Species
Mycobacterium tuberculosis variant microti	1806	Bacteria	Species
Mycobacterium tuberculosis variant pinnipedii	194542	Bacteria	Species
Mycobacterium ulcerans	1809	Bacteria	Species
Mycobacterium xenopi	1789	Bacteria	Species
Mycobacteroides abscessus	36809	Bacteria	Species
Mycobacteroides abscessus subsp. massiliense	1962118	Bacteria	Species
Mycobacteroides chelonae	1774	Bacteria	Species
Mycobacteroides immunogenum	83262	Bacteria	Species
Mycolicibacillus koreensis	1069220	Bacteria	Species
Mycolicibacillus parakoreensis	1069221	Bacteria	Species
Mycolicibacillus trivialis	1798	Bacteria	Species
Mycolicibacter arupensis	342002	Bacteria	Species
Mycolicibacter heraklionensis	512402	Bacteria	Species
Mycolicibacter kumamotonensis	354243	Bacteria	Species
Mycolicibacter longobardus	1108812	Bacteria	Species
Mycolicibacter nonchromogenicus	1782	Bacteria	Species
Mycolicibacter senuensis	386913	Bacteria	Species
Mycolicibacter terrae	1788	Bacteria	Species
Mycolicibacterium alvei	67081	Bacteria	Species
Mycolicibacterium aubagnense	319707	Bacteria	Species
Mycolicibacterium bacteremicum	564198	Bacteria	Species
Mycolicibacterium boenickei	146017	Bacteria	Species
Mycolicibacterium brisbanense	146020	Bacteria	Species
Mycolicibacterium canariasense	228230	Bacteria	Species
Mycolicibacterium conceptionense	451644	Bacteria	Species
Mycolicibacterium cosmeticum	258533	Bacteria	Species
Mycolicibacterium doricum	126673	Bacteria	Species
Mycolicibacterium elephantis	81858	Bacteria	Species
Mycolicibacterium farcinogenes	1802	Bacteria	Species
Mycolicibacterium flavescens	1776	Bacteria	Species
Mycolicibacterium fortuitum	1766	Bacteria	Species
Mycolicibacterium gadium	1794	Bacteria	Species
Mycolicibacterium goodii	134601	Bacteria	Species
Mycolicibacterium grossiae	1552759	Bacteria	Species
Mycolicibacterium holsaticum	152142	Bacteria	Species
Mycolicibacterium iranicum	912594	Bacteria	Species
Mycolicibacterium llatzerense	280871	Bacteria	Species
Mycolicibacterium mageritense	53462	Bacteria	Species
Mycolicibacterium monacense	85693	Bacteria	Species
Mycolicibacterium mucogenicum	56689	Bacteria	Species
Mycolicibacterium neoaurum	1795	Bacteria	Species
Mycolicibacterium peregrinum	43304	Bacteria	Species
Mycolicibacterium phocaicum	319706	Bacteria	Species
Mycolicibacterium porcinum	39693	Bacteria	Species
Mycolicibacterium poriferae	39694	Bacteria	Species
Mycolicibacterium rhodesiae	36814	Bacteria	Species
Mycolicibacterium senegalense	1796	Bacteria	Species
Mycolicibacterium septicum	98668	Bacteria	Species
Mycolicibacterium setense	431269	Bacteria	Species
Mycolicibacterium smegmatis	1772	Bacteria	Species
Mycolicibacterium thermoresistibile	1797	Bacteria	Species
Mycolicibacterium tokaiense	39695	Bacteria	Species
Mycolicibacterium wolinskyi	59750	Bacteria	Species
Mycoplasma amphoriforme	273136	Bacteria	Species
Mycoplasmoides genitalium	2097	Bacteria	Species
Mycoplasmoides pirum	2122	Bacteria	Species
Mycoplasmoides pneumoniae	2104	Bacteria	Species
Mycoplasmopsis arginini	2094	Bacteria	Species
Mycoplasmopsis felis	33923	Bacteria	Species
Mycoplasmopsis fermentans	2115	Bacteria	Species
Mycoplasmopsis lipofaciens	114884	Bacteria	Species
Myroides injenensis	1183151	Bacteria	Species
Myroides odoratimimus	76832	Bacteria	Species
Myroides odoratus	256	Bacteria	Species
Myroides phaeus	702745	Bacteria	Species
Naegleria fowleri	5763	Eukarya	Species
Naegleria gruberi	5762	Eukarya	Species
Naegleria lovaniensis	51637	Eukarya	Species
Naganishia albida	100951	Eukarya	Species
Nakaseomyces glabratus	5478	Eukarya	Species
Necator americanus	51031	Eukarya	Species
Necropsobacter rosorum	908285	Bacteria	Species
Negativicoccus succinicivorans	620903	Bacteria	Species
Neisseria animaloris	326522	Bacteria	Species
Neisseria bacilliformis	267212	Bacteria	Species
Neisseria canis	493	Bacteria	Species
Neisseria cinerea	483	Bacteria	Species
Neisseria dumasiana	1931275	Bacteria	Species
Neisseria elongata	495	Bacteria	Species
Neisseria flava	34026	Bacteria	Species
Neisseria flavescens	484	Bacteria	Species
Neisseria gonorrhoeae	485	Bacteria	Species
Neisseria lactamica	486	Bacteria	Species
Neisseria macacae	496	Bacteria	Species
Neisseria meningitidis	487	Bacteria	Species
Neisseria mucosa	488	Bacteria	Species
Neisseria oralis	1107316	Bacteria	Species
Neisseria perflava	33053	Bacteria	Species
Neisseria shayeganii	607712	Bacteria	Species
Neisseria sicca	490	Bacteria	Species
Neisseria subflava	28449	Bacteria	Species
Neisseria wadsworthii	607711	Bacteria	Species
Neisseria weaveri	28091	Bacteria	Species
Neisseria zoodegmatis	326523	Bacteria	Species
Neoehrlichia mikurensis	89586	Bacteria	Species
Neorickettsia sennetsu	951	Bacteria	Species
Niallia circulans	1397	Bacteria	Species
Nitratidesulfovibrio vulgaris	881	Bacteria	Species
Nocardia abscessus	120957	Bacteria	Species
Nocardia africana	134964	Bacteria	Species
Nocardia amikacinitolerans	756689	Bacteria	Species
Nocardia anaemiae	263910	Bacteria	Species
Nocardia aobensis	257277	Bacteria	Species
Nocardia araoensis	228600	Bacteria	Species
Nocardia arizonensis	1141647	Bacteria	Species
Nocardia arthritidis	228602	Bacteria	Species
Nocardia asiatica	209252	Bacteria	Species
Nocardia asteroides	1824	Bacteria	Species
Nocardia barduliensis	2736643	Bacteria	Species
Nocardia beijingensis	95162	Bacteria	Species
Nocardia blacklockiae	480036	Bacteria	Species
Nocardia brasiliensis	37326	Bacteria	Species
Nocardia colli	2545717	Bacteria	Species
Nocardia concava	257281	Bacteria	Species
Nocardia cyriacigeorgica	135487	Bacteria	Species
Nocardia donostiensis	1538463	Bacteria	Species
Nocardia elegans	300029	Bacteria	Species
Nocardia exalbida	290231	Bacteria	Species
Nocardia farcinica	37329	Bacteria	Species
Nocardia gipuzkoensis	2749991	Bacteria	Species
Nocardia harenae	358707	Bacteria	Species
Nocardia higoensis	228599	Bacteria	Species
Nocardia ignorata	145285	Bacteria	Species
Nocardia inohanensis	209246	Bacteria	Species
Nocardia kroppenstedtii	341199	Bacteria	Species
Nocardia kruczakiae	261477	Bacteria	Species
Nocardia mexicana	279262	Bacteria	Species
Nocardia mikamii	508464	Bacteria	Species
Nocardia neocaledoniensis	236511	Bacteria	Species
Nocardia niigatensis	209249	Bacteria	Species
Nocardia ninae	356145	Bacteria	Species
Nocardia niwae	626084	Bacteria	Species
Nocardia nova	37330	Bacteria	Species
Nocardia otitidiscaviarum	1823	Bacteria	Species
Nocardia paucivorans	114259	Bacteria	Species
Nocardia pneumoniae	228601	Bacteria	Species
Nocardia pseudobrasiliensis	45979	Bacteria	Species
Nocardia puris	208602	Bacteria	Species
Nocardia shinanonensis	1769161	Bacteria	Species
Nocardia sienata	248552	Bacteria	Species
Nocardia takedensis	259390	Bacteria	Species
Nocardia terpenica	455432	Bacteria	Species
Nocardia testacea	248551	Bacteria	Species
Nocardia thailandica	257275	Bacteria	Species
Nocardia transvalensis	37333	Bacteria	Species
Nocardia vermiculata	257274	Bacteria	Species
Nocardia veterana	132249	Bacteria	Species
Nocardia vinacea	96468	Bacteria	Species
Nocardia vulneris	1141657	Bacteria	Species
Nocardia wallacei	480035	Bacteria	Species
Nocardia yamanashiensis	209247	Bacteria	Species
Nocardiopsis dassonvillei	2014	Bacteria	Species
Nosema bombycis	27978	Eukarya	Species
Odoribacter splanchnicus	28118	Bacteria	Species
Oerskovia turbata	1713	Bacteria	Species
Oesophagostomum dentatum	61180	Eukarya	Species
Oligella ureolytica	90244	Bacteria	Species
Oligella urethralis	90245	Bacteria	Species
Onchocerca flexuosa	387005	Eukarya	Species
Onchocerca ochengi	42157	Eukarya	Species
Onchocerca volvulus	6282	Eukarya	Species
Opisthorchis felineus	147828	Eukarya	Species
Opisthorchis viverrini	6198	Eukarya	Species
Oribacterium asaccharolyticum	1501332	Bacteria	Species
Oribacterium parvum	1501329	Bacteria	Species
Oribacterium sinus	237576	Bacteria	Species
Orientia tsutsugamushi	784	Bacteria	Species
Oscillibacter ruminantium	1263547	Bacteria	Species
Paenalcaligenes hominis	643674	Bacteria	Species
Paenibacillus alvei	44250	Bacteria	Species
Paenibacillus amylolyticus	1451	Bacteria	Species
Paenibacillus assamensis	311244	Bacteria	Species
Paenibacillus cineris	237530	Bacteria	Species
Paenibacillus glucanolyticus	59843	Bacteria	Species
Paenibacillus konsidensis	479474	Bacteria	Species
Paenibacillus macerans	44252	Bacteria	Species
Paenibacillus massiliensis	225917	Bacteria	Species
Paenibacillus polymyxa	1406	Bacteria	Species
Paenibacillus provencensis	441151	Bacteria	Species
Paenibacillus residui	629724	Bacteria	Species
Paenibacillus sanguinis	225906	Bacteria	Species
Paenibacillus sputi	646095	Bacteria	Species
Paenibacillus thiaminolyticus	49283	Bacteria	Species
Paenibacillus timonensis	225915	Bacteria	Species
Paenibacillus turicensis	160487	Bacteria	Species
Paenibacillus vulneris	1133364	Bacteria	Species
Paenimyroides ceti	395087	Bacteria	Species
Pandoraea apista	93218	Bacteria	Species
Pandoraea fibrosis	1891094	Bacteria	Species
Pandoraea pnomenusa	93220	Bacteria	Species
Pandoraea pulmonicola	93221	Bacteria	Species
Pandoraea sputorum	93222	Bacteria	Species
Pantoea agglomerans	549	Bacteria	Species
Pantoea ananatis	553	Bacteria	Species
Pantoea brenneri	472694	Bacteria	Species
Pantoea conspicua	472705	Bacteria	Species
Pantoea dispersa	59814	Bacteria	Species
Pantoea eucrina	472693	Bacteria	Species
Pantoea septica	472695	Bacteria	Species
Parabacteroides chongii	2685834	Bacteria	Species
Parabacteroides distasonis	823	Bacteria	Species
Parabacteroides goldsteinii	328812	Bacteria	Species
Parabacteroides gordonii	574930	Bacteria	Species
Parabacteroides merdae	46503	Bacteria	Species
Paraburkholderia fungorum	134537	Bacteria	Species
Paracidovorax oryzae	862720	Bacteria	Species
Paraclostridium bifermentans	1490	Bacteria	Species
Paraclostridium dentum	2662455	Bacteria	Species
Paraclostridium sordellii	1505	Bacteria	Species
Paraclostridium tenue	1737	Bacteria	Species
Paracoccidioides brasiliensis	121759	Eukarya	Species
Paracoccidioides lutzii	1048829	Eukarya	Species
Paracoccus sanguinis	1545044	Bacteria	Species
Paracoccus yeei	147645	Bacteria	Species
Paraeggerthella hongkongensis	230658	Bacteria	Species
Paragonimus westermani	34504	Eukarya	Species
Parascardovia denticolens	78258	Bacteria	Species
Parvimonas micra	33033	Bacteria	Species
Pasteurella aerogenes	749	Bacteria	Species
Pasteurella bettyae	752	Bacteria	Species
Pasteurella caballi	243701	Bacteria	Species
Pasteurella canis	753	Bacteria	Species
Pasteurella dagmatis	754	Bacteria	Species
Pasteurella multocida	747	Bacteria	Species
Pasteurella stomatis	760	Bacteria	Species
Pauljensenia hongkongensis	178339	Bacteria	Species
Peptococcus niger	2741	Bacteria	Species
Peptoniphilus asaccharolyticus	1258	Bacteria	Species
Peptoniphilus coxii	755172	Bacteria	Species
Peptoniphilus duerdenii	507750	Bacteria	Species
Peptoniphilus gorbachii	411567	Bacteria	Species
Peptoniphilus harei	54005	Bacteria	Species
Peptoniphilus ivorii	54006	Bacteria	Species
Peptoniphilus koenoeneniae	507751	Bacteria	Species
Peptoniphilus lacydonensis	1673725	Bacteria	Species
Peptoniphilus nemausensis	2582829	Bacteria	Species
Peptoniphilus olsenii	411570	Bacteria	Species
Peptoniphilus tyrrelliae	755171	Bacteria	Species
Peptostreptococcus anaerobius	1261	Bacteria	Species
Peptostreptococcus stomatis	341694	Bacteria	Species
Phocaeicola abscessus	555313	Bacteria	Species
Phocaeicola dorei	357276	Bacteria	Species
Phocaeicola massiliensis	204516	Bacteria	Species
Phocaeicola vulgatus	821	Bacteria	Species
Photobacterium damselae	38293	Bacteria	Species
Photorhabdus asymbiotica	291112	Bacteria	Species
Plasmodium falciparum	5833	Eukarya	Species
Plasmodium knowlesi	5850	Eukarya	Species
Plasmodium ovale	36330	Eukarya	Species
Plasmodium vivax	5855	Eukarya	Species
Plesiomonas shigelloides	703	Bacteria	Species
Pluralibacter gergoviae	61647	Bacteria	Species
Pneumocystis canis	2698477	Eukarya	Species
Pneumocystis carinii	4754	Eukarya	Species
Pneumocystis jirovecii	42068	Eukarya	Species
Pneumocystis macacae	2698480	Eukarya	Species
Pneumocystis murina	263815	Eukarya	Species
Pneumocystis oryctolagi	42067	Eukarya	Species
Pneumocystis wakefieldiae	38082	Eukarya	Species
Pontibacter altruii	1908342	Bacteria	Species
Porphyromonas asaccharolytica	28123	Bacteria	Species
Porphyromonas bennonis	501496	Bacteria	Species
Porphyromonas catoniae	41976	Bacteria	Species
Porphyromonas circumdentaria	29524	Bacteria	Species
Porphyromonas endodontalis	28124	Bacteria	Species
Porphyromonas gingivalis	837	Bacteria	Species
Porphyromonas levii	28114	Bacteria	Species
Porphyromonas macacae	28115	Bacteria	Species
Porphyromonas somerae	322095	Bacteria	Species
Porphyromonas uenonis	281920	Bacteria	Species
Prescottella equi	43767	Bacteria	Species
Prevotella amnii	419005	Bacteria	Species
Prevotella aurantiaca	596085	Bacteria	Species
Prevotella bivia	28125	Bacteria	Species
Prevotella brunnea	2508867	Bacteria	Species
Prevotella corporis	28128	Bacteria	Species
Prevotella dentalis	52227	Bacteria	Species
Prevotella denticola	28129	Bacteria	Species
Prevotella disiens	28130	Bacteria	Species
Prevotella fusca	589436	Bacteria	Species
Prevotella intermedia	28131	Bacteria	Species
Prevotella massiliensis	329988	Bacteria	Species
Prevotella melaninogenica	28132	Bacteria	Species
Prevotella multiformis	282402	Bacteria	Species
Prevotella nigrescens	28133	Bacteria	Species
Prevotella scopos	589437	Bacteria	Species
Prevotella veroralis	28137	Bacteria	Species
Prevotella vespertina	2608404	Bacteria	Species
Propionibacterium acidifaciens	556499	Bacteria	Species
Proteus faecis	2050967	Bacteria	Species
Proteus mirabilis	584	Bacteria	Species
Proteus penneri	102862	Bacteria	Species
Proteus vulgaris	585	Bacteria	Species
Providencia alcalifaciens	126385	Bacteria	Species
Providencia heimbachae	333962	Bacteria	Species
Providencia rettgeri	587	Bacteria	Species
Providencia stuartii	588	Bacteria	Species
Pseudarthrobacter scleromae	158897	Bacteria	Species
Pseudescherichia vulneris	566	Bacteria	Species
Pseudoflavitalea muciniphila	2100819	Bacteria	Species
Pseudoglutamicibacter albus	98671	Bacteria	Species
Pseudoleptotrichia goodfellowii	157692	Bacteria	Species
Pseudomonas aeruginosa	287	Bacteria	Species
Pseudomonas aeruginosa_A		Bacteria	Species
Pseudomonas alcaligenes	43263	Bacteria	Species
Pseudomonas andersonii	147728	Bacteria	Species
Pseudomonas asiatica	2219225	Bacteria	Species
Pseudomonas fluorescens	294	Bacteria	Species
Pseudomonas fulva	47880	Bacteria	Species
Pseudomonas japonica	256466	Bacteria	Species
Pseudomonas juntendi	2666183	Bacteria	Species
Pseudomonas luteola	47886	Bacteria	Species
Pseudomonas mendocina	300	Bacteria	Species
Pseudomonas monteilii	76759	Bacteria	Species
Pseudomonas mosselii	78327	Bacteria	Species
Pseudomonas oleovorans	301	Bacteria	Species
Pseudomonas oryzihabitans	47885	Bacteria	Species
Pseudomonas otitidis	319939	Bacteria	Species
Pseudomonas poae	200451	Bacteria	Species
Pseudomonas putida	303	Bacteria	Species
Pseudomonas yangonensis	2579922	Bacteria	Species
Pseudonocardia autotrophica	2074	Bacteria	Species
Pseudonocardia carboxydivorans	415010	Bacteria	Species
Pseudonocardia oroxyli	366584	Bacteria	Species
Pseudoramibacter alactolyticus	113287	Bacteria	Species
Pseudoroseomonas cervicalis	204525	Bacteria	Species
Pseudostreptobacillus hongkongensis	1162717	Bacteria	Species
Pseudoxanthomonas winnipegensis	2480810	Bacteria	Species
Psychrobacter arenosus	256326	Bacteria	Species
Psychrobacter faecalis	180588	Bacteria	Species
Psychrobacter immobilis	498	Bacteria	Species
Psychrobacter phenylpyruvicus	29432	Bacteria	Species
Psychrobacter sanguinis	861445	Bacteria	Species
Pyramidobacter piscolens	638849	Bacteria	Species
Rahnella aquatilis	34038	Bacteria	Species
Ralstonia mannitolilytica	105219	Bacteria	Species
Ralstonia pickettii	329	Bacteria	Species
Raoultella ornithinolytica	54291	Bacteria	Species
Raoultella planticola	575	Bacteria	Species
Rhinocladiella mackenziei	86056	Eukarya	Species
Rhizophagus irregularis	588596	Eukarya	Species
Rhizopus delemar	936053	Eukarya	Species
Rhizopus microsporus	58291	Eukarya	Species
Rhodococcus corynebacterioides	53972	Bacteria	Species
Rhodococcus erythropolis	1833	Bacteria	Species
Rhodococcus fascians	1828	Bacteria	Species
Rhodococcus globerulus	33008	Bacteria	Species
Rhodococcus gordoniae	223392	Bacteria	Species
Rhodococcus rhodnii	38312	Bacteria	Species
Rhodococcus rhodochrous	1829	Bacteria	Species
Rickettsia aeschlimannii	45262	Bacteria	Species
Rickettsia africae	35788	Bacteria	Species
Rickettsia akari	786	Bacteria	Species
Rickettsia australis	787	Bacteria	Species
Rickettsia conorii	781	Bacteria	Species
Rickettsia conorii subsp. heilongjiangensis	226665	Bacteria	Species
Rickettsia conorii subsp. raoultii	369822	Bacteria	Species
Rickettsia felis	42862	Bacteria	Species
Rickettsia helvetica	35789	Bacteria	Species
Rickettsia honei	37816	Bacteria	Species
Rickettsia japonica	35790	Bacteria	Species
Rickettsia massiliae	35791	Bacteria	Species
Rickettsia monacensis	109232	Bacteria	Species
Rickettsia parkeri	35792	Bacteria	Species
Rickettsia prowazekii	782	Bacteria	Species
Rickettsia rickettsii	783	Bacteria	Species
Rickettsia sibirica	35793	Bacteria	Species
Rickettsia sibirica subsp. mongolitimonae	45261	Bacteria	Species
Rickettsia slovaca	35794	Bacteria	Species
Rickettsia tamurae	334545	Bacteria	Species
Rickettsia typhi	785	Bacteria	Species
Rickettsia xinyangensis	NA	Bacteria	Species
Rickettsiella massiliensis	676517	Bacteria	Species
Robinsoniella peoriensis	180332	Bacteria	Species
Rodentibacter pneumotropicus	758	Bacteria	Species
Rodentolepis nana	102285	Eukarya	Species
Roseomonas gilardii	257708	Bacteria	Species
Roseomonas mucosa	207340	Bacteria	Species
Rothia aeria	172042	Bacteria	Species
Rothia dentocariosa	2047	Bacteria	Species
Rothia kristinae	37923	Bacteria	Species
Rothia mucilaginosa	43675	Bacteria	Species
Saccharomonospora viridis	1852	Bacteria	Species
Saccharopolyspora rectivirgula	28042	Bacteria	Species
Saccharopolyspora rosea	524884	Bacteria	Species
Saezia sanguinis	1965230	Bacteria	Species
Salmonella arizonae		Bacteria	Species
Salmonella		Bacteria	Genus
Salmonella bongori	54736	Bacteria	Species
Salmonella diarizonae		Bacteria	Species
Salmonella enterica	28901	Bacteria	Species
Salmonella enterica subsp. enterica serovar Enteritidis	149539	Bacteria	Species
Salmonella enterica subsp. enterica serovar Typhi	90370	Bacteria	Species
Salmonella enterica subsp. enterica serovar Typhimurium	90371	Bacteria	Species
Salmonella houtenae		Bacteria	Species
Sarcina perfringens		Bacteria	Species
Sarcina ventriculi	1267	Bacteria	Species
Sarcocystis neurona	42890	Eukarya	Species
Scandinavium goeteborgense	1851514	Bacteria	Species
Scardovia inopinata	78259	Bacteria	Species
Scardovia wiggsiae	230143	Bacteria	Species
Schaalia cardiffensis	181487	Bacteria	Species
Schaalia funkei	132933	Bacteria	Species
Schaalia georgiae	52768	Bacteria	Species
Schaalia meyeri	52773	Bacteria	Species
Schaalia odontolytica	1660	Bacteria	Species
Schaalia radingae	131110	Bacteria	Species
Schaalia turicensis	131111	Bacteria	Species
Schistosoma guineensis	393876	Eukarya	Species
Schistosoma haematobium	6185	Eukarya	Species
Schistosoma intercalatum	6187	Eukarya	Species
Schistosoma japonicum	6182	Eukarya	Species
Schistosoma mansoni	6183	Eukarya	Species
Schistosoma margrebowiei	48269	Eukarya	Species
Schistosoma mattheei	31246	Eukarya	Species
Schistosoma mekongi	38744	Eukarya	Species
Sciscionella marina	508770	Bacteria	Species
Sebaldella termitidis	826	Bacteria	Species
Sedimentibacter hongkongensis	178338	Bacteria	Species
Segatella baroniae	305719	Bacteria	Species
Segatella buccae	28126	Bacteria	Species
Segatella maculosa	439703	Bacteria	Species
Segatella oris	28135	Bacteria	Species
Segatella oulorum	28136	Bacteria	Species
Segniliparus rotundus	286802	Bacteria	Species
Segniliparus rugosus	286804	Bacteria	Species
Selenomonas artemidis	671224	Bacteria	Species
Selenomonas dianae	135079	Bacteria	Species
Selenomonas flueggei	135080	Bacteria	Species
Selenomonas infelix	135082	Bacteria	Species
Selenomonas noxia	135083	Bacteria	Species
Selenomonas sputigena	69823	Bacteria	Species
Serratia ficaria	61651	Bacteria	Species
Serratia fonticola	47917	Bacteria	Species
Serratia liquefaciens	614	Bacteria	Species
Serratia marcescens	615	Bacteria	Species
Serratia odorifera	618	Bacteria	Species
Serratia plymuthica	82996	Bacteria	Species
Serratia proteamaculans	28151	Bacteria	Species
Serratia rubidaea	61652	Bacteria	Species
Shewanella algae	38313	Bacteria	Species
Shewanella xiamenensis	332186	Bacteria	Species
Shigella boydii	621	Bacteria	Species
Shigella dysenteriae	622	Bacteria	Species
Shigella flexneri	623	Bacteria	Species
Shigella sonnei	624	Bacteria	Species
Shuttleworthia satelles	177972	Bacteria	Species
Simkania negevensis	83561	Bacteria	Species
Slackia exigua	84109	Bacteria	Species
Sneathia sanguinegens	40543	Bacteria	Species
Sneathia vaginalis	187101	Bacteria	Species
Sodalis praecaptivus	1239307	Bacteria	Species
Solobacterium moorei	102148	Bacteria	Species
Sphingobacterium cellulitidis	1768011	Bacteria	Species
Sphingobacterium hotanense	649196	Bacteria	Species
Sphingobacterium multivorum	28454	Bacteria	Species
Sphingobacterium spiritivorum	258	Bacteria	Species
Sphingomonas koreensis	93064	Bacteria	Species
Sphingomonas paucimobilis	13689	Bacteria	Species
Spirometra erinaceieuropaei	99802	Eukarya	Species
Spiroplasma apis	2137	Bacteria	Species
Sporothrix brasiliensis	545650	Eukarya	Species
Sporothrix schenckii	29908	Eukarya	Species
Staphylococcus argenteus	985002	Bacteria	Species
Staphylococcus aureus	1280	Bacteria	Species
Staphylococcus borealis	2742203	Bacteria	Species
Staphylococcus capitis	29388	Bacteria	Species
Staphylococcus caprae	29380	Bacteria	Species
Staphylococcus cohnii	29382	Bacteria	Species
Staphylococcus condimenti	70255	Bacteria	Species
Staphylococcus cornubiensis	1986155	Bacteria	Species
Staphylococcus delphini	53344	Bacteria	Species
Staphylococcus epidermidis	1282	Bacteria	Species
Staphylococcus equorum	246432	Bacteria	Species
Staphylococcus gallinarum	1293	Bacteria	Species
Staphylococcus haemolyticus	1283	Bacteria	Species
Staphylococcus hominis	1290	Bacteria	Species
Staphylococcus hyicus	1284	Bacteria	Species
Staphylococcus intermedius	1285	Bacteria	Species
Staphylococcus lugdunensis	28035	Bacteria	Species
Staphylococcus massiliensis	555791	Bacteria	Species
Staphylococcus pasteuri	45972	Bacteria	Species
Staphylococcus pettenkoferi	170573	Bacteria	Species
Staphylococcus pseudintermedius	283734	Bacteria	Species
Staphylococcus pseudolugdunensis	425474	Bacteria	Species
Staphylococcus saccharolyticus	33028	Bacteria	Species
Staphylococcus saprophyticus	29385	Bacteria	Species
Staphylococcus schleiferi	1295	Bacteria	Species
Staphylococcus simulans	1286	Bacteria	Species
Staphylococcus succinus	61015	Bacteria	Species
Staphylococcus warneri	1292	Bacteria	Species
Staphylococcus xylosus	1288	Bacteria	Species
Stenotrophomonas maltophilia	40324	Bacteria	Species
Stomatobaculum longum	796942	Bacteria	Species
Streptobacillus moniliformis	34105	Bacteria	Species
Streptococcus acidominimus	1326	Bacteria	Species
Streptococcus agalactiae	1311	Bacteria	Species
Streptococcus alactolyticus	29389	Bacteria	Species
Streptococcus anginosus	1328	Bacteria	Species
Streptococcus australis	113107	Bacteria	Species
Streptococcus canis	1329	Bacteria	Species
Streptococcus constellatus	76860	Bacteria	Species
Streptococcus criceti	1333	Bacteria	Species
Streptococcus cristatus	45634	Bacteria	Species
Streptococcus devriesei	231233	Bacteria	Species
Streptococcus dysgalactiae	1334	Bacteria	Species
Streptococcus equi	1336	Bacteria	Species
Streptococcus equinus	1335	Bacteria	Species
Streptococcus gallinaceus	165758	Bacteria	Species
Streptococcus gordonii	1302	Bacteria	Species
Streptococcus halichoeri	254785	Bacteria	Species
Streptococcus hongkongensis	910939	Bacteria	Species
Streptococcus infantarius	102684	Bacteria	Species
Streptococcus iniae	1346	Bacteria	Species
Streptococcus intermedius	1338	Bacteria	Species
Streptococcus lactarius	684066	Bacteria	Species
Streptococcus massiliensis	313439	Bacteria	Species
Streptococcus merionis	400065	Bacteria	Species
Streptococcus minor	229549	Bacteria	Species
Streptococcus mitis	28037	Bacteria	Species
Streptococcus mutans	1309	Bacteria	Species
Streptococcus oralis	1303	Bacteria	Species
Streptococcus oralis subsp. tigurinus	1077464	Bacteria	Species
Streptococcus parasanguinis	1318	Bacteria	Species
Streptococcus pasteurianus	197614	Bacteria	Species
Streptococcus pluranimalium	82348	Bacteria	Species
Streptococcus pneumoniae	1313	Bacteria	Species
Streptococcus porcinus	1340	Bacteria	Species
Streptococcus pseudopneumoniae	257758	Bacteria	Species
Streptococcus pseudoporcinus	361101	Bacteria	Species
Streptococcus pyogenes	1314	Bacteria	Species
Streptococcus salivarius	1304	Bacteria	Species
Streptococcus sanguinis	1305	Bacteria	Species
Streptococcus sinensis	176090	Bacteria	Species
Streptococcus sobrinus	1310	Bacteria	Species
Streptococcus suis	1307	Bacteria	Species
Streptococcus thoraltensis	55085	Bacteria	Species
Streptococcus uberis	1349	Bacteria	Species
Streptococcus urinalis	149016	Bacteria	Species
Streptococcus vestibularis	1343	Bacteria	Species
Streptomyces albus	1888	Bacteria	Species
